timestamp,log_level,Text Size (bits),SMC Ratio,SMC + Huffman Ratio,Huffman Ratio,Gzip Ratio,Zstd Ratio
2023-08-27 16:11:10,236,INFO,504,0.476190,0.190476,-0.271825,-0.349206,-0.142857
2023-08-27 16:11:10,238,INFO,520,0.492308,0.369231,-0.159615,-0.276923,-0.138462
2023-08-27 16:11:10,242,INFO,1528,0.581152,0.413613,0.086387,0.188482,0.267016
2023-08-27 16:11:10,245,INFO,816,0.549020,0.431373,-0.147059,-0.058824,0.098039
2023-08-27 16:11:10,248,INFO,1008,0.515873,0.317460,-0.050595,0.031746,0.158730
2023-08-27 16:11:10,250,INFO,424,0.377358,-0.018868,-0.471698,-0.471698,-0.169811
2023-08-27 16:11:10,251,INFO,288,0.527778,0.277778,-0.708333,-0.694444,-0.250000
2023-08-27 16:11:10,253,INFO,672,0.559524,0.369048,-0.151786,-0.154762,0.059524
2023-08-27 16:11:10,254,INFO,216,0.333333,-0.407407,-0.750000,-0.925926,-0.333333
2023-08-27 16:11:10,256,INFO,904,0.530973,0.247788,-0.014381,-0.035398,0.150442
2023-08-27 16:11:10,257,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,258,INFO,256,0.406250,-0.156250,-0.785156,-0.781250,-0.281250
2023-08-27 16:11:10,258,INFO,80,0.200000,-0.900000,-1.075000,-2.500000,-0.900000
2023-08-27 16:11:10,260,INFO,608,0.552632,0.381579,-0.223684,-0.210526,0.013158
2023-08-27 16:11:10,261,INFO,200,0.520000,0.240000,-0.660000,-1.000000,-0.360000
2023-08-27 16:11:10,262,INFO,376,0.553191,0.297872,-0.484043,-0.489362,-0.191489
2023-08-27 16:11:10,263,INFO,272,0.558824,0.323529,-0.562500,-0.735294,-0.264706
2023-08-27 16:11:10,266,INFO,760,0.526316,0.368421,-0.131579,-0.084211,0.084211
2023-08-27 16:11:10,267,INFO,232,0.448276,0.034483,-0.659483,-0.827586,-0.310345
2023-08-27 16:11:10,270,INFO,904,0.398230,0.026549,-0.176991,-0.061947,0.070796
2023-08-27 16:11:10,272,INFO,400,0.420000,0.080000,-0.592500,-0.500000,-0.180000
2023-08-27 16:11:10,273,INFO,448,0.410714,-0.017857,-0.421875,-0.410714,-0.160714
2023-08-27 16:11:10,274,INFO,192,0.500000,0.291667,-0.927083,-1.041667,-0.375000
2023-08-27 16:11:10,275,INFO,312,0.410256,-0.179487,-0.830128,-0.641026,-0.230769
2023-08-27 16:11:10,277,INFO,328,0.512195,0.219512,-0.506098,-0.609756,-0.219512
2023-08-27 16:11:10,280,INFO,880,0.527273,0.409091,-0.089773,-0.009091,0.109091
2023-08-27 16:11:10,281,INFO,328,0.487805,0.292683,-0.576220,-0.609756,-0.219512
2023-08-27 16:11:10,283,INFO,736,0.456522,0.173913,-0.201087,-0.141304,0.032609
2023-08-27 16:11:10,283,INFO,24,-0.333333,-1.333333,-1.583333,-8.333333,-3.000000
2023-08-27 16:11:10,285,INFO,304,0.500000,0.236842,-0.572368,-0.657895,-0.236842
2023-08-27 16:11:10,286,INFO,272,0.529412,0.294118,-0.702206,-0.735294,-0.264706
2023-08-27 16:11:10,286,INFO,64,0.000000,-0.375000,-0.656250,-3.125000,-1.125000
2023-08-27 16:11:10,287,INFO,240,0.500000,0.166667,-0.954167,-0.833333,-0.300000
2023-08-27 16:11:10,288,INFO,168,0.380952,0.095238,-0.660714,-1.190476,-0.428571
2023-08-27 16:11:10,288,INFO,72,0.222222,-0.444444,-1.527778,-2.777778,-1.000000
2023-08-27 16:11:10,289,INFO,88,0.272727,-0.272727,-1.147727,-2.272727,-0.818182
2023-08-27 16:11:10,289,INFO,56,0.428571,0.000000,-0.214286,-3.285714,-1.285714
2023-08-27 16:11:10,290,INFO,176,0.500000,0.181818,-1.045455,-1.136364,-0.409091
2023-08-27 16:11:10,290,INFO,112,0.285714,-0.428571,-1.607143,-1.785714,-0.642857
2023-08-27 16:11:10,292,INFO,456,0.473684,0.280702,-0.359649,-0.421053,-0.157895
2023-08-27 16:11:10,293,INFO,168,0.523810,0.285714,-0.779762,-1.190476,-0.428571
2023-08-27 16:11:10,294,INFO,296,0.405405,0.081081,-0.476351,-0.675676,-0.243243
2023-08-27 16:11:10,295,INFO,256,0.468750,0.312500,-0.390625,-0.781250,-0.281250
2023-08-27 16:11:10,297,INFO,432,0.537037,0.407407,-0.310185,-0.425926,-0.166667
2023-08-27 16:11:10,299,INFO,512,0.453125,0.296875,-0.250000,-0.218750,-0.062500
2023-08-27 16:11:10,300,INFO,144,0.388889,0.055556,-0.465278,-1.388889,-0.500000
2023-08-27 16:11:10,300,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,300,INFO,24,-0.333333,-2.000000,-1.583333,-8.333333,-3.000000
2023-08-27 16:11:10,302,INFO,600,0.493333,0.280000,-0.291667,-0.253333,0.000000
2023-08-27 16:11:10,303,INFO,208,0.423077,-0.153846,-0.908654,-0.961538,-0.346154
2023-08-27 16:11:10,309,INFO,1952,0.557377,0.413934,0.165471,0.221311,0.286885
2023-08-27 16:11:10,314,INFO,1960,0.546939,0.432653,0.191837,0.265306,0.330612
2023-08-27 16:11:10,318,INFO,1536,0.510417,0.328125,0.120443,0.151042,0.244792
2023-08-27 16:11:10,321,INFO,944,0.542373,0.355932,-0.062500,-0.008475,0.152542
2023-08-27 16:11:10,322,INFO,304,0.552632,0.289474,-0.733553,-0.657895,-0.236842
2023-08-27 16:11:10,324,INFO,696,0.540230,0.287356,-0.218391,-0.160920,0.057471
2023-08-27 16:11:10,327,INFO,872,0.467890,0.229358,-0.032110,-0.009174,0.137615
2023-08-27 16:11:10,332,INFO,1600,0.540000,0.395000,0.140000,0.185000,0.250000
2023-08-27 16:11:10,333,INFO,208,0.307692,-0.346154,-0.903846,-0.961538,-0.346154
2023-08-27 16:11:10,334,INFO,344,0.488372,0.209302,-0.511628,-0.534884,-0.209302
2023-08-27 16:11:10,334,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,335,INFO,104,0.307692,-0.692308,-1.048077,-1.923077,-0.692308
2023-08-27 16:11:10,335,INFO,176,0.363636,-0.318182,-1.051136,-1.136364,-0.409091
2023-08-27 16:11:10,337,INFO,304,0.473684,0.131579,-0.648026,-0.657895,-0.236842
2023-08-27 16:11:10,338,INFO,352,0.386364,-0.113636,-0.553977,-0.431818,-0.204545
2023-08-27 16:11:10,340,INFO,656,0.560976,0.390244,-0.176829,-0.182927,0.036585
2023-08-27 16:11:10,342,INFO,456,0.473684,0.122807,-0.451754,-0.385965,-0.157895
2023-08-27 16:11:10,343,INFO,416,0.519231,0.250000,-0.550481,-0.442308,-0.173077
2023-08-27 16:11:10,344,INFO,304,0.289474,-0.552632,-0.855263,-0.657895,-0.236842
2023-08-27 16:11:10,346,INFO,328,0.292683,-0.219512,-0.439024,-0.512195,-0.219512
2023-08-27 16:11:10,347,INFO,336,0.404762,-0.166667,-0.741071,-0.595238,-0.214286
2023-08-27 16:11:10,350,INFO,840,0.419048,0.085714,-0.109524,-0.057143,0.104762
2023-08-27 16:11:10,352,INFO,704,0.340909,-0.113636,-0.159091,-0.125000,0.056818
2023-08-27 16:11:10,355,INFO,696,0.471264,0.057471,-0.298851,-0.218391,0.011494
2023-08-27 16:11:10,358,INFO,1056,0.416667,0.075758,-0.066288,0.015152,0.151515
2023-08-27 16:11:10,361,INFO,784,0.428571,0.183673,-0.150510,-0.102041,0.071429
2023-08-27 16:11:10,361,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,362,INFO,144,0.333333,-0.444444,-0.993056,-1.388889,-0.500000
2023-08-27 16:11:10,363,INFO,280,0.400000,-0.171429,-0.735714,-0.714286,-0.257143
2023-08-27 16:11:10,364,INFO,424,0.490566,-0.018868,-0.584906,-0.471698,-0.169811
2023-08-27 16:11:10,367,INFO,584,0.493151,0.246575,-0.320205,-0.246575,-0.054795
2023-08-27 16:11:10,367,INFO,296,0.405405,-0.135135,-0.679054,-0.675676,-0.243243
2023-08-27 16:11:10,369,INFO,456,0.561404,0.333333,-0.361842,-0.421053,-0.157895
2023-08-27 16:11:10,371,INFO,696,0.482759,0.287356,-0.260057,-0.183908,0.022989
2023-08-27 16:11:10,372,INFO,168,0.285714,-0.476190,-1.125000,-1.190476,-0.428571
2023-08-27 16:11:10,378,INFO,1784,0.470852,0.331839,0.147982,0.242152,0.295964
2023-08-27 16:11:10,380,INFO,488,0.475410,0.098361,-0.520492,-0.360656,-0.147541
2023-08-27 16:11:10,381,INFO,336,0.428571,0.047619,-0.610119,-0.595238,-0.214286
2023-08-27 16:11:10,383,INFO,800,0.540000,0.340000,-0.117500,-0.070000,0.070000
2023-08-27 16:11:10,385,INFO,384,0.395833,0.145833,-0.406250,-0.520833,-0.187500
2023-08-27 16:11:10,386,INFO,496,0.564516,0.370968,-0.290323,-0.354839,-0.145161
2023-08-27 16:11:10,389,INFO,680,0.505882,0.282353,-0.207353,-0.176471,0.023529
2023-08-27 16:11:10,389,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,389,INFO,72,0.444444,-0.444444,-1.277778,-2.777778,-1.000000
2023-08-27 16:11:10,390,INFO,176,0.363636,-0.318182,-1.051136,-1.136364,-0.409091
2023-08-27 16:11:10,392,INFO,416,0.326923,-0.307692,-0.442308,-0.442308,-0.173077
2023-08-27 16:11:10,393,INFO,360,0.511111,0.266667,-0.477778,-0.555556,-0.200000
2023-08-27 16:11:10,395,INFO,600,0.346667,-0.346667,-0.605000,-0.333333,-0.120000
2023-08-27 16:11:10,397,INFO,472,0.372881,0.016949,-0.368644,-0.288136,-0.152542
2023-08-27 16:11:10,398,INFO,256,0.156250,-0.875000,-0.867188,-0.781250,-0.281250
2023-08-27 16:11:10,400,INFO,776,0.412371,0.000000,-0.162371,-0.123711,0.072165
2023-08-27 16:11:10,404,INFO,1120,0.471429,0.214286,-0.086607,0.042857,0.135714
2023-08-27 16:11:10,407,INFO,912,0.535088,0.324561,-0.165570,-0.078947,0.105263
2023-08-27 16:11:10,409,INFO,600,0.440000,0.240000,-0.228333,-0.253333,0.013333
2023-08-27 16:11:10,412,INFO,1104,0.536232,0.413043,0.028986,0.050725,0.181159
2023-08-27 16:11:10,414,INFO,320,0.400000,-0.100000,-0.787500,-0.625000,-0.225000
2023-08-27 16:11:10,416,INFO,512,0.437500,0.171875,-0.257812,-0.312500,-0.046875
2023-08-27 16:11:10,417,INFO,328,0.512195,0.365854,-0.506098,-0.609756,-0.219512
2023-08-27 16:11:10,418,INFO,152,0.263158,-0.421053,-1.046053,-1.315789,-0.473684
2023-08-27 16:11:10,418,INFO,88,0.090909,-1.727273,-1.352273,-2.272727,-0.818182
2023-08-27 16:11:10,419,INFO,136,0.294118,-0.588235,-1.227941,-1.470588,-0.529412
2023-08-27 16:11:10,420,INFO,176,0.409091,0.045455,-0.710227,-1.000000,-0.409091
2023-08-27 16:11:10,420,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,421,INFO,352,0.409091,-0.090909,-0.559659,-0.522727,-0.204545
2023-08-27 16:11:10,423,INFO,488,0.426230,0.000000,-0.389344,-0.360656,-0.147541
2023-08-27 16:11:10,425,INFO,544,0.500000,0.088235,-0.472426,-0.323529,-0.132353
2023-08-27 16:11:10,427,INFO,504,0.476190,0.158730,-0.363095,-0.333333,-0.142857
2023-08-27 16:11:10,429,INFO,696,0.494253,0.114943,-0.260057,-0.172414,0.000000
2023-08-27 16:11:10,431,INFO,792,0.444444,0.161616,-0.205808,-0.111111,0.050505
2023-08-27 16:11:10,433,INFO,576,0.402778,-0.027778,-0.223958,-0.250000,-0.013889
2023-08-27 16:11:10,435,INFO,504,0.460317,0.047619,-0.285714,-0.349206,-0.142857
2023-08-27 16:11:10,438,INFO,840,0.466667,0.200000,-0.108333,-0.047619,0.085714
2023-08-27 16:11:10,441,INFO,864,0.518519,0.296296,-0.100694,-0.064815,0.120370
2023-08-27 16:11:10,444,INFO,816,0.450980,0.156863,-0.216912,-0.107843,0.058824
2023-08-27 16:11:10,447,INFO,976,0.508197,0.237705,-0.016393,0.016393,0.147541
2023-08-27 16:11:10,447,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,448,INFO,208,0.346154,-0.461538,-0.899038,-0.961538,-0.346154
2023-08-27 16:11:10,450,INFO,584,0.506849,0.178082,-0.398973,-0.273973,-0.054795
2023-08-27 16:11:10,454,INFO,1280,0.531250,0.368750,0.033594,0.087500,0.193750
2023-08-27 16:11:10,458,INFO,1368,0.479532,0.251462,0.023392,0.099415,0.192982
2023-08-27 16:11:10,461,INFO,824,0.417476,0.126214,-0.192961,-0.087379,0.058252
2023-08-27 16:11:10,463,INFO,512,0.484375,0.140625,-0.353516,-0.312500,-0.078125
2023-08-27 16:11:10,464,INFO,368,0.500000,0.000000,-0.619565,-0.434783,-0.195652
2023-08-27 16:11:10,466,INFO,608,0.407895,0.039474,-0.360197,-0.236842,-0.039474
2023-08-27 16:11:10,469,INFO,776,0.371134,-0.041237,-0.186856,-0.103093,0.072165
2023-08-27 16:11:10,471,INFO,472,0.457627,0.169492,-0.368644,-0.406780,-0.152542
2023-08-27 16:11:10,473,INFO,704,0.522727,0.340909,-0.149148,-0.113636,0.056818
2023-08-27 16:11:10,477,INFO,1392,0.482759,0.160920,-0.055316,0.097701,0.178161
2023-08-27 16:11:10,481,INFO,1184,0.466216,0.189189,-0.049831,0.040541,0.162162
2023-08-27 16:11:10,484,INFO,728,0.483516,0.274725,-0.152473,-0.120879,0.043956
2023-08-27 16:11:10,485,INFO,280,0.485714,-0.085714,-0.746429,-0.714286,-0.257143
2023-08-27 16:11:10,485,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,486,INFO,256,0.406250,-0.093750,-0.785156,-0.781250,-0.281250
2023-08-27 16:11:10,488,INFO,464,0.431034,-0.051724,-0.303879,-0.396552,-0.155172
2023-08-27 16:11:10,489,INFO,472,0.440678,0.135593,-0.472458,-0.406780,-0.152542
2023-08-27 16:11:10,491,INFO,456,0.473684,0.157895,-0.401316,-0.403509,-0.157895
2023-08-27 16:11:10,495,INFO,1176,0.489796,0.285714,0.002551,0.074830,0.176871
2023-08-27 16:11:10,498,INFO,952,0.445378,0.193277,-0.074580,0.000000,0.159664
2023-08-27 16:11:10,502,INFO,1336,0.508982,0.419162,0.083832,0.137725,0.215569
2023-08-27 16:11:10,503,INFO,288,0.388889,-0.083333,-0.701389,-0.694444,-0.250000
2023-08-27 16:11:10,507,INFO,992,0.435484,0.153226,-0.031250,0.008065,0.153226
2023-08-27 16:11:10,509,INFO,536,0.388060,0.014925,-0.393657,-0.328358,-0.074627
2023-08-27 16:11:10,511,INFO,656,0.548780,0.353659,-0.192073,-0.146341,0.060976
2023-08-27 16:11:10,513,INFO,832,0.500000,0.269231,-0.056490,-0.038462,0.125000
2023-08-27 16:11:10,515,INFO,320,0.350000,-0.375000,-0.587500,-0.625000,-0.225000
2023-08-27 16:11:10,517,INFO,552,0.492754,0.289855,-0.282609,-0.275362,-0.014493
2023-08-27 16:11:10,518,INFO,168,0.333333,-0.619048,-1.017857,-1.190476,-0.428571
2023-08-27 16:11:10,518,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,519,INFO,176,0.363636,-0.318182,-1.051136,-1.136364,-0.409091
2023-08-27 16:11:10,520,INFO,360,0.355556,-0.244444,-0.652778,-0.555556,-0.200000
2023-08-27 16:11:10,522,INFO,512,0.421875,-0.031250,-0.390625,-0.296875,-0.140625
2023-08-27 16:11:10,525,INFO,880,0.481818,0.181818,-0.114773,-0.054545,0.100000
2023-08-27 16:11:10,529,INFO,1312,0.457317,0.219512,0.011433,0.121951,0.213415
2023-08-27 16:11:10,531,INFO,344,0.395349,0.046512,-0.627907,-0.511628,-0.209302
2023-08-27 16:11:10,532,INFO,392,0.448980,0.285714,-0.336735,-0.448980,-0.183673
2023-08-27 16:11:10,535,INFO,696,0.494253,0.333333,-0.192529,-0.126437,0.045977
2023-08-27 16:11:10,537,INFO,664,0.493976,0.168675,-0.256024,-0.216867,0.012048
2023-08-27 16:11:10,537,INFO,40,0.200000,-0.400000,-0.625000,-5.000000,-1.800000
2023-08-27 16:11:10,540,INFO,736,0.521739,0.347826,-0.194293,-0.130435,0.065217
2023-08-27 16:11:10,541,INFO,456,0.508772,0.350877,-0.410088,-0.403509,-0.157895
2023-08-27 16:11:10,543,INFO,448,0.535714,0.321429,-0.330357,-0.428571,-0.160714
2023-08-27 16:11:10,546,INFO,936,0.461538,0.170940,-0.003205,0.051282,0.213675
2023-08-27 16:11:10,547,INFO,392,0.489796,0.326531,-0.395408,-0.510204,-0.183673
2023-08-27 16:11:10,548,INFO,272,0.382353,-0.147059,-0.551471,-0.676471,-0.264706
2023-08-27 16:11:10,549,INFO,48,-0.166667,-1.500000,-1.145833,-4.166667,-1.500000
2023-08-27 16:11:10,549,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,550,INFO,240,0.466667,0.200000,-0.541667,-0.833333,-0.300000
2023-08-27 16:11:10,552,INFO,464,0.413793,-0.017241,-0.439655,-0.431034,-0.155172
2023-08-27 16:11:10,554,INFO,656,0.536585,0.317073,-0.307927,-0.207317,0.000000
2023-08-27 16:11:10,556,INFO,688,0.465116,0.220930,-0.306686,-0.186047,0.000000
2023-08-27 16:11:10,557,INFO,304,0.605263,0.394737,-0.598684,-0.631579,-0.236842
2023-08-27 16:11:10,559,INFO,576,0.444444,0.069444,-0.368056,-0.291667,-0.041667
2023-08-27 16:11:10,562,INFO,1072,0.574627,0.462687,0.015858,0.111940,0.231343
2023-08-27 16:11:10,565,INFO,840,0.533333,0.247619,-0.140476,-0.066667,0.095238
2023-08-27 16:11:10,571,INFO,1992,0.514056,0.409639,0.206827,0.261044,0.317269
2023-08-27 16:11:10,572,INFO,328,0.390244,-0.146341,-0.631098,-0.609756,-0.219512
2023-08-27 16:11:10,577,INFO,1552,0.515464,0.412371,0.164948,0.195876,0.273196
2023-08-27 16:11:10,581,INFO,1000,0.472000,0.288000,-0.034000,0.024000,0.152000
2023-08-27 16:11:10,583,INFO,960,0.508333,0.375000,0.072917,0.033333,0.208333
2023-08-27 16:11:10,585,INFO,248,0.322581,-0.387097,-0.661290,-0.806452,-0.290323
2023-08-27 16:11:10,585,INFO,184,0.304348,-0.217391,-0.875000,-1.000000,-0.391304
2023-08-27 16:11:10,586,INFO,120,-0.066667,-0.400000,-0.150000,-1.266667,-0.600000
2023-08-27 16:11:10,586,INFO,32,-0.250000,-2.000000,-1.500000,-6.250000,-2.250000
2023-08-27 16:11:10,586,INFO,24,-0.333333,-1.333333,-1.583333,-8.333333,-3.000000
2023-08-27 16:11:10,587,INFO,160,0.450000,0.100000,-0.837500,-1.250000,-0.450000
2023-08-27 16:11:10,588,INFO,184,0.565217,0.173913,-1.092391,-1.086957,-0.391304
2023-08-27 16:11:10,589,INFO,456,0.561404,0.438596,-0.416667,-0.385965,-0.157895
2023-08-27 16:11:10,591,INFO,392,0.489796,0.265306,-0.454082,-0.448980,-0.183673
